Site,Block,Plot,Year,Trt,category,biomass
CHY,1,1,2012,int,BOGR,27.36666667
CHY,1,1,2016,int,BOGR,14.26666667
CHY,1,1,2015,int,BOGR,17.7
CHY,1,1,2017,int,BOGR,3.933333333
CHY,1,1,2013,int,BOGR,15.9
CHY,1,1,2014,int,BOGR,21.63333333
CHY,1,2,2013,chr,BOGR,31.36667
CHY,1,2,2016,chr,BOGR,4.7
CHY,1,2,2014,chr,BOGR,21.23333333
CHY,1,2,2017,chr,BOGR,10.53333333
CHY,1,2,2015,chr,BOGR,39.63333333
CHY,1,2,2012,chr,BOGR,30.16666667
CHY,1,3,2014,con,BOGR,38.63333333
CHY,1,3,2015,con,BOGR,36.83333333
CHY,1,3,2012,con,BOGR,38.26666667
CHY,1,3,2016,con,BOGR,24.2
CHY,1,3,2013,con,BOGR,36.3
CHY,1,3,2017,con,BOGR,9.5
CHY,10,28,2012,int,BOGR,33.43333333
CHY,10,28,2016,int,BOGR,0.8
CHY,10,28,2013,int,BOGR,30
CHY,10,28,2017,int,BOGR,3.2
CHY,10,28,2014,int,BOGR,13.76666667
CHY,10,28,2015,int,BOGR,22.96666667
CHY,10,29,2017,con,BOGR,7.7
CHY,10,29,2014,con,BOGR,38.43333333
CHY,10,29,2012,con,BOGR,19.23333333
CHY,10,29,2015,con,BOGR,35.5
CHY,10,29,2013,con,BOGR,27.8
CHY,10,29,2016,con,BOGR,16.26666667
CHY,10,30,2015,chr,BOGR,19.93333333
CHY,10,30,2016,chr,BOGR,5.433333333
CHY,10,30,2012,chr,BOGR,29
CHY,10,30,2014,chr,BOGR,40.06666667
CHY,10,30,2013,chr,BOGR,25.63333
CHY,10,30,2017,chr,BOGR,2.1
CHY,2,4,2015,chr,BOGR,29.33333333
CHY,2,4,2016,chr,BOGR,8.766666667
CHY,2,4,2017,chr,BOGR,1.633333333
CHY,2,4,2014,chr,BOGR,30.66666667
CHY,2,4,2012,chr,BOGR,40.86666667
CHY,2,4,2013,chr,BOGR,51.43333
CHY,2,5,2016,con,BOGR,0
CHY,2,5,2017,con,BOGR,8.466666667
CHY,2,5,2014,con,BOGR,42.33333333
CHY,2,5,2012,con,BOGR,20.5
CHY,2,5,2015,con,BOGR,39.76666667
CHY,2,5,2013,con,BOGR,33.16667
CHY,2,6,2015,int,BOGR,30.16666667
CHY,2,6,2012,int,BOGR,35.2
CHY,2,6,2016,int,BOGR,7.733333333
CHY,2,6,2014,int,BOGR,34.83333333
CHY,2,6,2013,int,BOGR,45.6
CHY,2,6,2017,int,BOGR,3.733333333
CHY,3,7,2014,int,BOGR,31.33333333
CHY,3,7,2017,int,BOGR,1.666666667
CHY,3,7,2015,int,BOGR,15.53333333
CHY,3,7,2012,int,BOGR,35.3
CHY,3,7,2016,int,BOGR,4.966666667
CHY,3,7,2013,int,BOGR,29.53333
CHY,3,8,2015,con,BOGR,48.43333333
CHY,3,8,2014,con,BOGR,46.1
CHY,3,8,2016,con,BOGR,13.6
CHY,3,8,2017,con,BOGR,7.8
CHY,3,8,2012,con,BOGR,31.1
CHY,3,8,2013,con,BOGR,39.3
CHY,3,9,2015,chr,BOGR,31.2
CHY,3,9,2016,chr,BOGR,3.466666667
CHY,3,9,2014,chr,BOGR,41.26666667
CHY,3,9,2017,chr,BOGR,4.5
CHY,3,9,2012,chr,BOGR,26.73333333
CHY,3,9,2013,chr,BOGR,22.73333
CHY,4,10,2017,chr,BOGR,8.466666667
CHY,4,10,2015,chr,BOGR,29.36666667
CHY,4,10,2013,chr,BOGR,32.8
CHY,4,10,2012,chr,BOGR,26.9
CHY,4,10,2016,chr,BOGR,11.13333333
CHY,4,10,2014,chr,BOGR,34
CHY,4,11,2017,int,BOGR,9.5
CHY,4,11,2014,int,BOGR,44.83333333
CHY,4,11,2013,int,BOGR,43.3
CHY,4,11,2012,int,BOGR,25.76666667
CHY,4,11,2016,int,BOGR,18.2
CHY,4,11,2015,int,BOGR,50.6
CHY,4,12,2015,con,BOGR,45.46666667
CHY,4,12,2013,con,BOGR,33.16667
CHY,4,12,2016,con,BOGR,15.96666667
CHY,4,12,2014,con,BOGR,55.46666667
CHY,4,12,2017,con,BOGR,21.26666667
CHY,4,12,2012,con,BOGR,34.66666667
CHY,5,13,2015,int,BOGR,36.9
CHY,5,13,2016,int,BOGR,10.46666667
CHY,5,13,2017,int,BOGR,6.766666667
CHY,5,13,2012,int,BOGR,35.3
CHY,5,13,2013,int,BOGR,30.43333
CHY,5,13,2014,int,BOGR,30.5
CHY,5,14,2016,con,BOGR,9.666666667
CHY,5,14,2017,con,BOGR,9.2
CHY,5,14,2015,con,BOGR,49.5
CHY,5,14,2012,con,BOGR,38.46666667
CHY,5,14,2013,con,BOGR,41.33333
CHY,5,14,2014,con,BOGR,42.1
CHY,5,15,2012,chr,BOGR,21.63333333
CHY,5,15,2016,chr,BOGR,5.366666667
CHY,5,15,2013,chr,BOGR,35.43333
CHY,5,15,2017,chr,BOGR,2.233333333
CHY,5,15,2014,chr,BOGR,27.56666667
CHY,5,15,2015,chr,BOGR,18.7
CHY,6,16,2014,int,BOGR,52.26666667
CHY,6,16,2015,int,BOGR,23.76666667
CHY,6,16,2012,int,BOGR,37.2
CHY,6,16,2016,int,BOGR,17.4
CHY,6,16,2013,int,BOGR,37.86667
CHY,6,16,2017,int,BOGR,1.4
CHY,6,17,2015,chr,BOGR,23.1
CHY,6,17,2016,chr,BOGR,6.733333333
CHY,6,17,2017,chr,BOGR,1.266666667
CHY,6,17,2014,chr,BOGR,37.43333333
CHY,6,17,2012,chr,BOGR,28.23333333
CHY,6,17,2013,chr,BOGR,30.7
CHY,6,18,2015,con,BOGR,26.76666667
CHY,6,18,2016,con,BOGR,9.566666667
CHY,6,18,2017,con,BOGR,5.166666667
CHY,6,18,2012,con,BOGR,44.2
CHY,6,18,2013,con,BOGR,24.2
CHY,6,18,2014,con,BOGR,45.03333333
CHY,7,19,2017,int,BOGR,5.966666667
CHY,7,19,2012,int,BOGR,21.83333333
CHY,7,19,2015,int,BOGR,32.1
CHY,7,19,2013,int,BOGR,32.63333
CHY,7,19,2016,int,BOGR,6
CHY,7,19,2014,int,BOGR,17.63333333
CHY,7,20,2014,chr,BOGR,64
CHY,7,20,2013,chr,BOGR,32.86667
CHY,7,20,2017,chr,BOGR,11.06666667
CHY,7,20,2016,chr,BOGR,18.4
CHY,7,20,2015,chr,BOGR,50.96666667
CHY,7,20,2012,chr,BOGR,27.63333333
CHY,7,21,2015,con,BOGR,30.03333333
CHY,7,21,2013,con,BOGR,48.03333
CHY,7,21,2017,con,BOGR,10.96666667
CHY,7,21,2016,con,BOGR,8.333333333
CHY,7,21,2014,con,BOGR,77.2
CHY,7,21,2012,con,BOGR,39.1
CHY,8,22,2016,chr,BOGR,10.86666667
CHY,8,22,2017,chr,BOGR,4.966666667
CHY,8,22,2012,chr,BOGR,30.7
CHY,8,22,2015,chr,BOGR,36.56666667
CHY,8,22,2013,chr,BOGR,27.1
CHY,8,22,2014,chr,BOGR,15.3
CHY,8,23,2016,con,BOGR,7.533333333
CHY,8,23,2017,con,BOGR,7.666666667
CHY,8,23,2012,con,BOGR,22.23333333
CHY,8,23,2013,con,BOGR,29.9
CHY,8,23,2015,con,BOGR,24.63333333
CHY,8,23,2014,con,BOGR,30.86666667
CHY,8,24,2016,int,BOGR,15.56666667
CHY,8,24,2013,int,BOGR,34.2
CHY,8,24,2017,int,BOGR,10.5
CHY,8,24,2014,int,BOGR,70.5
CHY,8,24,2012,int,BOGR,36.56666667
CHY,8,24,2015,int,BOGR,34.83333333
CHY,9,25,2012,chr,BOGR,27.3
CHY,9,25,2016,chr,BOGR,8.4
CHY,9,25,2015,chr,BOGR,37.46666667
CHY,9,25,2013,chr,BOGR,27
CHY,9,25,2017,chr,BOGR,2.9
CHY,9,25,2014,chr,BOGR,64.8
CHY,9,26,2016,con,BOGR,11.26666667
CHY,9,26,2014,con,BOGR,50.26666667
CHY,9,26,2017,con,BOGR,12.33333333
CHY,9,26,2015,con,BOGR,34.56666667
CHY,9,26,2012,con,BOGR,23.66666667
CHY,9,26,2013,con,BOGR,21.9
CHY,9,27,2016,int,BOGR,7.933333333
CHY,9,27,2017,int,BOGR,2.6
CHY,9,27,2015,int,BOGR,34.36666667
CHY,9,27,2012,int,BOGR,37.36666667
CHY,9,27,2013,int,BOGR,33.53333
CHY,9,27,2014,int,BOGR,44.6
SGS,1,1,2012,con,BOGR,27.43333333
SGS,1,1,2016,con,BOGR,35.7
SGS,1,1,2015,con,BOGR,63.1
SGS,1,1,2017,con,BOGR,38.7
SGS,1,1,2013,con,BOGR,64.8
SGS,1,1,2014,con,BOGR,34.16666667
SGS,1,2,2013,chr,BOGR,54.2
SGS,1,2,2016,chr,BOGR,0
SGS,1,2,2014,chr,BOGR,43.8
SGS,1,2,2017,chr,BOGR,1.633333333
SGS,1,2,2015,chr,BOGR,13.8
SGS,1,2,2012,chr,BOGR,25.86666667
SGS,1,3,2014,int,BOGR,82.66666667
SGS,1,3,2015,int,BOGR,52.56666667
SGS,1,3,2012,int,BOGR,26.2
SGS,1,3,2016,int,BOGR,15.16666667
SGS,1,3,2013,int,BOGR,82.43333
SGS,1,3,2017,int,BOGR,10.3
SGS,10,28,2012,int,BOGR,14.63333333
SGS,10,28,2016,int,BOGR,3.866666667
SGS,10,28,2013,int,BOGR,44.7
SGS,10,28,2017,int,BOGR,0.4
SGS,10,28,2014,int,BOGR,78.5
SGS,10,28,2015,int,BOGR,28.03333333
SGS,10,29,2017,chr,BOGR,8.166666667
SGS,10,29,2014,chr,BOGR,67.83333333
SGS,10,29,2012,chr,BOGR,14.36666667
SGS,10,29,2015,chr,BOGR,32.6
SGS,10,29,2013,chr,BOGR,70.86667
SGS,10,29,2016,chr,BOGR,1.266666667
SGS,10,30,2015,con,BOGR,77.16666667
SGS,10,30,2016,con,BOGR,18.83333333
SGS,10,30,2012,con,BOGR,17.46666667
SGS,10,30,2014,con,BOGR,71.83333333
SGS,10,30,2013,con,BOGR,64.33333
SGS,10,30,2017,con,BOGR,24
SGS,2,4,2015,con,BOGR,56.76666667
SGS,2,4,2016,con,BOGR,7.333333333
SGS,2,4,2017,con,BOGR,18.2
SGS,2,4,2014,con,BOGR,52.63333333
SGS,2,4,2012,con,BOGR,25.76666667
SGS,2,4,2013,con,BOGR,63.63333
SGS,2,5,2016,int,BOGR,2.966666667
SGS,2,5,2017,int,BOGR,1.833333333
SGS,2,5,2014,int,BOGR,26.73333333
SGS,2,5,2012,int,BOGR,22.53333333
SGS,2,5,2015,int,BOGR,26.8
SGS,2,5,2013,int,BOGR,115.1333
SGS,2,6,2015,chr,BOGR,30.33333333
SGS,2,6,2012,chr,BOGR,38.96666667
SGS,2,6,2016,chr,BOGR,9.333333333
SGS,2,6,2014,chr,BOGR,70.83333333
SGS,2,6,2013,chr,BOGR,46.53333
SGS,2,6,2017,chr,BOGR,8.966666667
SGS,3,7,2014,chr,BOGR,42.86666667
SGS,3,7,2017,chr,BOGR,4.766666667
SGS,3,7,2015,chr,BOGR,32.83333333
SGS,3,7,2012,chr,BOGR,26.6
SGS,3,7,2016,chr,BOGR,2.066666667
SGS,3,7,2013,chr,BOGR,60.7
SGS,3,8,2015,con,BOGR,64.7
SGS,3,8,2014,con,BOGR,54.63333333
SGS,3,8,2016,con,BOGR,35.46666667
SGS,3,8,2017,con,BOGR,32.53333333
SGS,3,8,2012,con,BOGR,22.73333333
SGS,3,8,2013,con,BOGR,52.36667
SGS,3,9,2015,int,BOGR,44.1
SGS,3,9,2016,int,BOGR,29.8
SGS,3,9,2014,int,BOGR,48.03333333
SGS,3,9,2017,int,BOGR,2.3
SGS,3,9,2012,int,BOGR,27.3
SGS,3,9,2013,int,BOGR,89.2
SGS,4,10,2017,con,BOGR,3.933333333
SGS,4,10,2015,con,BOGR,35.16666667
SGS,4,10,2013,con,BOGR,35.26667
SGS,4,10,2012,con,BOGR,27.46666667
SGS,4,10,2016,con,BOGR,36
SGS,4,10,2014,con,BOGR,59.06666667
SGS,4,11,2017,int,BOGR,6.1
SGS,4,11,2014,int,BOGR,70.36666667
SGS,4,11,2013,int,BOGR,85.06667
SGS,4,11,2012,int,BOGR,27.36666667
SGS,4,11,2016,int,BOGR,14.1
SGS,4,11,2015,int,BOGR,115.9333333
SGS,4,12,2015,chr,BOGR,54.66666667
SGS,4,12,2013,chr,BOGR,88.26667
SGS,4,12,2016,chr,BOGR,9.066666667
SGS,4,12,2014,chr,BOGR,66.1
SGS,4,12,2017,chr,BOGR,9.033333333
SGS,4,12,2012,chr,BOGR,19.9
SGS,5,13,2015,con,BOGR,70.36666667
SGS,5,13,2016,con,BOGR,48.13333333
SGS,5,13,2017,con,BOGR,15.63333333
SGS,5,13,2012,con,BOGR,23.56666667
SGS,5,13,2013,con,BOGR,80.5
SGS,5,13,2014,con,BOGR,73.23333333
SGS,5,14,2016,chr,BOGR,18.76666667
SGS,5,14,2017,chr,BOGR,0
SGS,5,14,2015,chr,BOGR,24.5
SGS,5,14,2012,chr,BOGR,25.36666667
SGS,5,14,2013,chr,BOGR,88.86667
SGS,5,14,2014,chr,BOGR,26.03333333
SGS,5,15,2012,int,BOGR,19.8
SGS,5,15,2016,int,BOGR,4.566666667
SGS,5,15,2013,int,BOGR,62.5
SGS,5,15,2017,int,BOGR,0
SGS,5,15,2014,int,BOGR,74.56666667
SGS,5,15,2015,int,BOGR,87.93333333
SGS,6,16,2014,con,BOGR,51.33333333
SGS,6,16,2015,con,BOGR,43.76666667
SGS,6,16,2012,con,BOGR,18.83333333
SGS,6,16,2016,con,BOGR,21.63333333
SGS,6,16,2013,con,BOGR,46.83333
SGS,6,16,2017,con,BOGR,35.9
SGS,6,17,2015,int,BOGR,51.76666667
SGS,6,17,2016,int,BOGR,30
SGS,6,17,2017,int,BOGR,3.066666667
SGS,6,17,2014,int,BOGR,61.23333333
SGS,6,17,2012,int,BOGR,24.76666667
SGS,6,17,2013,int,BOGR,73.8
SGS,6,18,2015,chr,BOGR,80
SGS,6,18,2016,chr,BOGR,24.46666667
SGS,6,18,2017,chr,BOGR,4.733333333
SGS,6,18,2012,chr,BOGR,23.2
SGS,6,18,2013,chr,BOGR,50.66667
SGS,6,18,2014,chr,BOGR,56
SGS,7,19,2017,int,BOGR,0.7
SGS,7,19,2012,int,BOGR,17.86666667
SGS,7,19,2015,int,BOGR,27.36666667
SGS,7,19,2013,int,BOGR,44.33333
SGS,7,19,2016,int,BOGR,7.833333333
SGS,7,19,2014,int,BOGR,53.06666667
SGS,7,20,2014,con,BOGR,106.8666667
SGS,7,20,2013,con,BOGR,75.33333
SGS,7,20,2017,con,BOGR,31.96666667
SGS,7,20,2016,con,BOGR,13.26666667
SGS,7,20,2015,con,BOGR,91.33333333
SGS,7,20,2012,con,BOGR,19.53333333
SGS,7,21,2015,chr,BOGR,56.8
SGS,7,21,2013,chr,BOGR,40
SGS,7,21,2017,chr,BOGR,36.13333333
SGS,7,21,2016,chr,BOGR,6.1
SGS,7,21,2014,chr,BOGR,69.9
SGS,7,21,2012,chr,BOGR,30.66666667
SGS,8,22,2016,int,BOGR,5.4
SGS,8,22,2017,int,BOGR,0.3
SGS,8,22,2012,int,BOGR,30.4
SGS,8,22,2015,int,BOGR,11.06666667
SGS,8,22,2013,int,BOGR,48.63333
SGS,8,22,2014,int,BOGR,64.76666667
SGS,8,23,2016,con,BOGR,38.4
SGS,8,23,2017,con,BOGR,20.36666667
SGS,8,23,2012,con,BOGR,22.1
SGS,8,23,2013,con,BOGR,50.63333
SGS,8,23,2015,con,BOGR,60.23333333
SGS,8,23,2014,con,BOGR,46.2
SGS,8,24,2016,chr,BOGR,18.16666667
SGS,8,24,2013,chr,BOGR,22
SGS,8,24,2017,chr,BOGR,0
SGS,8,24,2014,chr,BOGR,68.6
SGS,8,24,2012,chr,BOGR,17
SGS,8,24,2015,chr,BOGR,33.03333333
SGS,9,25,2012,chr,BOGR,42.13333333
SGS,9,25,2016,chr,BOGR,6.566666667
SGS,9,25,2015,chr,BOGR,25.73333333
SGS,9,25,2013,chr,BOGR,56.7
SGS,9,25,2017,chr,BOGR,0.766666667
SGS,9,25,2014,chr,BOGR,61.03333333
SGS,9,26,2016,int,BOGR,4.933333333
SGS,9,26,2014,int,BOGR,78.66666667
SGS,9,26,2017,int,BOGR,0.466666667
SGS,9,26,2015,int,BOGR,31.33333333
SGS,9,26,2012,int,BOGR,15.26666667
SGS,9,26,2013,int,BOGR,58.06667
SGS,9,27,2016,con,BOGR,17.1
SGS,9,27,2017,con,BOGR,16.2
SGS,9,27,2015,con,BOGR,79.53333333
SGS,9,27,2012,con,BOGR,42.93333333
SGS,9,27,2013,con,BOGR,90.03333
SGS,9,27,2014,con,BOGR,95.7
CHY,1,1,2012,int,BOHI,0
CHY,1,1,2016,int,BOHI,0
CHY,1,1,2015,int,BOHI,0
CHY,1,1,2017,int,BOHI,0
CHY,1,1,2013,int,BOHI,0
CHY,1,1,2014,int,BOHI,0
CHY,1,2,2013,chr,BOHI,0
CHY,1,2,2016,chr,BOHI,0
CHY,1,2,2014,chr,BOHI,0
CHY,1,2,2017,chr,BOHI,0
CHY,1,2,2015,chr,BOHI,0
CHY,1,2,2012,chr,BOHI,0
CHY,1,3,2014,con,BOHI,0
CHY,1,3,2015,con,BOHI,0
CHY,1,3,2012,con,BOHI,0
CHY,1,3,2016,con,BOHI,0
CHY,1,3,2013,con,BOHI,0
CHY,1,3,2017,con,BOHI,0
CHY,10,28,2012,int,BOHI,0
CHY,10,28,2016,int,BOHI,0
CHY,10,28,2013,int,BOHI,0
CHY,10,28,2017,int,BOHI,0
CHY,10,28,2014,int,BOHI,0
CHY,10,28,2015,int,BOHI,0
CHY,10,29,2017,con,BOHI,0
CHY,10,29,2014,con,BOHI,0
CHY,10,29,2012,con,BOHI,0
CHY,10,29,2015,con,BOHI,0
CHY,10,29,2013,con,BOHI,0
CHY,10,29,2016,con,BOHI,0
CHY,10,30,2015,chr,BOHI,0
CHY,10,30,2016,chr,BOHI,0
CHY,10,30,2012,chr,BOHI,0
CHY,10,30,2014,chr,BOHI,0
CHY,10,30,2013,chr,BOHI,0
CHY,10,30,2017,chr,BOHI,0
CHY,2,4,2015,chr,BOHI,0
CHY,2,4,2016,chr,BOHI,0
CHY,2,4,2017,chr,BOHI,0
CHY,2,4,2014,chr,BOHI,0
CHY,2,4,2012,chr,BOHI,0
CHY,2,4,2013,chr,BOHI,0
CHY,2,5,2016,con,BOHI,0
CHY,2,5,2017,con,BOHI,0
CHY,2,5,2014,con,BOHI,0
CHY,2,5,2012,con,BOHI,0
CHY,2,5,2015,con,BOHI,0
CHY,2,5,2013,con,BOHI,0
CHY,2,6,2015,int,BOHI,0
CHY,2,6,2012,int,BOHI,0
CHY,2,6,2016,int,BOHI,0
CHY,2,6,2014,int,BOHI,0
CHY,2,6,2013,int,BOHI,0
CHY,2,6,2017,int,BOHI,0
CHY,3,7,2014,int,BOHI,0
CHY,3,7,2017,int,BOHI,0
CHY,3,7,2015,int,BOHI,0
CHY,3,7,2012,int,BOHI,0
CHY,3,7,2016,int,BOHI,0
CHY,3,7,2013,int,BOHI,0
CHY,3,8,2015,con,BOHI,0
CHY,3,8,2014,con,BOHI,0
CHY,3,8,2016,con,BOHI,0
CHY,3,8,2017,con,BOHI,0
CHY,3,8,2012,con,BOHI,0
CHY,3,8,2013,con,BOHI,0
CHY,3,9,2015,chr,BOHI,0
CHY,3,9,2016,chr,BOHI,0
CHY,3,9,2014,chr,BOHI,0
CHY,3,9,2017,chr,BOHI,0
CHY,3,9,2012,chr,BOHI,0
CHY,3,9,2013,chr,BOHI,0
CHY,4,10,2017,chr,BOHI,0
CHY,4,10,2015,chr,BOHI,0
CHY,4,10,2013,chr,BOHI,0
CHY,4,10,2012,chr,BOHI,0
CHY,4,10,2016,chr,BOHI,0
CHY,4,10,2014,chr,BOHI,0
CHY,4,11,2017,int,BOHI,0
CHY,4,11,2014,int,BOHI,0
CHY,4,11,2013,int,BOHI,0
CHY,4,11,2012,int,BOHI,0
CHY,4,11,2016,int,BOHI,0
CHY,4,11,2015,int,BOHI,0
CHY,4,12,2015,con,BOHI,0
CHY,4,12,2013,con,BOHI,0
CHY,4,12,2016,con,BOHI,0
CHY,4,12,2014,con,BOHI,0
CHY,4,12,2017,con,BOHI,0
CHY,4,12,2012,con,BOHI,0
CHY,5,13,2015,int,BOHI,0
CHY,5,13,2016,int,BOHI,0
CHY,5,13,2017,int,BOHI,0
CHY,5,13,2012,int,BOHI,0
CHY,5,13,2013,int,BOHI,0
CHY,5,13,2014,int,BOHI,0
CHY,5,14,2016,con,BOHI,0
CHY,5,14,2017,con,BOHI,0
CHY,5,14,2015,con,BOHI,0
CHY,5,14,2012,con,BOHI,0
CHY,5,14,2013,con,BOHI,0
CHY,5,14,2014,con,BOHI,0
CHY,5,15,2012,chr,BOHI,0
CHY,5,15,2016,chr,BOHI,0
CHY,5,15,2013,chr,BOHI,0
CHY,5,15,2017,chr,BOHI,0
CHY,5,15,2014,chr,BOHI,0
CHY,5,15,2015,chr,BOHI,0
CHY,6,16,2014,int,BOHI,0
CHY,6,16,2015,int,BOHI,0
CHY,6,16,2012,int,BOHI,0
CHY,6,16,2016,int,BOHI,0
CHY,6,16,2013,int,BOHI,0
CHY,6,16,2017,int,BOHI,0
CHY,6,17,2015,chr,BOHI,0
CHY,6,17,2016,chr,BOHI,0
CHY,6,17,2017,chr,BOHI,0
CHY,6,17,2014,chr,BOHI,0
CHY,6,17,2012,chr,BOHI,0
CHY,6,17,2013,chr,BOHI,0
CHY,6,18,2015,con,BOHI,0
CHY,6,18,2016,con,BOHI,0
CHY,6,18,2017,con,BOHI,0
CHY,6,18,2012,con,BOHI,0
CHY,6,18,2013,con,BOHI,0
CHY,6,18,2014,con,BOHI,0
CHY,7,19,2017,int,BOHI,0
CHY,7,19,2012,int,BOHI,0
CHY,7,19,2015,int,BOHI,0
CHY,7,19,2013,int,BOHI,0
CHY,7,19,2016,int,BOHI,0
CHY,7,19,2014,int,BOHI,0
CHY,7,20,2014,chr,BOHI,0
CHY,7,20,2013,chr,BOHI,0
CHY,7,20,2017,chr,BOHI,0
CHY,7,20,2016,chr,BOHI,0
CHY,7,20,2015,chr,BOHI,0
CHY,7,20,2012,chr,BOHI,0
CHY,7,21,2015,con,BOHI,0
CHY,7,21,2013,con,BOHI,0
CHY,7,21,2017,con,BOHI,0
CHY,7,21,2016,con,BOHI,0
CHY,7,21,2014,con,BOHI,0
CHY,7,21,2012,con,BOHI,0
CHY,8,22,2016,chr,BOHI,0
CHY,8,22,2017,chr,BOHI,0
CHY,8,22,2012,chr,BOHI,0
CHY,8,22,2015,chr,BOHI,0
CHY,8,22,2013,chr,BOHI,0
CHY,8,22,2014,chr,BOHI,0
CHY,8,23,2016,con,BOHI,0
CHY,8,23,2017,con,BOHI,0
CHY,8,23,2012,con,BOHI,0
CHY,8,23,2013,con,BOHI,0
CHY,8,23,2015,con,BOHI,0
CHY,8,23,2014,con,BOHI,0
CHY,8,24,2016,int,BOHI,0
CHY,8,24,2013,int,BOHI,0
CHY,8,24,2017,int,BOHI,0
CHY,8,24,2014,int,BOHI,0
CHY,8,24,2012,int,BOHI,0
CHY,8,24,2015,int,BOHI,0
CHY,9,25,2012,chr,BOHI,0
CHY,9,25,2016,chr,BOHI,0
CHY,9,25,2015,chr,BOHI,0
CHY,9,25,2013,chr,BOHI,0
CHY,9,25,2017,chr,BOHI,0
CHY,9,25,2014,chr,BOHI,0
CHY,9,26,2016,con,BOHI,0
CHY,9,26,2014,con,BOHI,0
CHY,9,26,2017,con,BOHI,0
CHY,9,26,2015,con,BOHI,0
CHY,9,26,2012,con,BOHI,0
CHY,9,26,2013,con,BOHI,0
CHY,9,27,2016,int,BOHI,0
CHY,9,27,2017,int,BOHI,0
CHY,9,27,2015,int,BOHI,0
CHY,9,27,2012,int,BOHI,0
CHY,9,27,2013,int,BOHI,0
CHY,9,27,2014,int,BOHI,0
SGS,1,1,2012,con,BOHI,0
SGS,1,1,2016,con,BOHI,0
SGS,1,1,2015,con,BOHI,0
SGS,1,1,2017,con,BOHI,0
SGS,1,1,2013,con,BOHI,0
SGS,1,1,2014,con,BOHI,0
SGS,1,2,2013,chr,BOHI,0
SGS,1,2,2016,chr,BOHI,0
SGS,1,2,2014,chr,BOHI,0
SGS,1,2,2017,chr,BOHI,0
SGS,1,2,2015,chr,BOHI,0
SGS,1,2,2012,chr,BOHI,0
SGS,1,3,2014,int,BOHI,0
SGS,1,3,2015,int,BOHI,0
SGS,1,3,2012,int,BOHI,0
SGS,1,3,2016,int,BOHI,0
SGS,1,3,2013,int,BOHI,0
SGS,1,3,2017,int,BOHI,0
SGS,10,28,2012,int,BOHI,9.566666667
SGS,10,28,2016,int,BOHI,0
SGS,10,28,2013,int,BOHI,0
SGS,10,28,2017,int,BOHI,0
SGS,10,28,2014,int,BOHI,0
SGS,10,28,2015,int,BOHI,0
SGS,10,29,2017,chr,BOHI,0
SGS,10,29,2014,chr,BOHI,0
SGS,10,29,2012,chr,BOHI,0
SGS,10,29,2015,chr,BOHI,0
SGS,10,29,2013,chr,BOHI,0
SGS,10,29,2016,chr,BOHI,0
SGS,10,30,2015,con,BOHI,0
SGS,10,30,2016,con,BOHI,0
SGS,10,30,2012,con,BOHI,2.4
SGS,10,30,2014,con,BOHI,0
SGS,10,30,2013,con,BOHI,0
SGS,10,30,2017,con,BOHI,0
SGS,2,4,2015,con,BOHI,0
SGS,2,4,2016,con,BOHI,0
SGS,2,4,2017,con,BOHI,0
SGS,2,4,2014,con,BOHI,0
SGS,2,4,2012,con,BOHI,0
SGS,2,4,2013,con,BOHI,0
SGS,2,5,2016,int,BOHI,0
SGS,2,5,2017,int,BOHI,0
SGS,2,5,2014,int,BOHI,0
SGS,2,5,2012,int,BOHI,1.933333333
SGS,2,5,2015,int,BOHI,0
SGS,2,5,2013,int,BOHI,0
SGS,2,6,2015,chr,BOHI,0
SGS,2,6,2012,chr,BOHI,1.466666667
SGS,2,6,2016,chr,BOHI,0
SGS,2,6,2014,chr,BOHI,0
SGS,2,6,2013,chr,BOHI,0
SGS,2,6,2017,chr,BOHI,0
SGS,3,7,2014,chr,BOHI,0
SGS,3,7,2017,chr,BOHI,0
SGS,3,7,2015,chr,BOHI,0
SGS,3,7,2012,chr,BOHI,0
SGS,3,7,2016,chr,BOHI,0
SGS,3,7,2013,chr,BOHI,0
SGS,3,8,2015,con,BOHI,0
SGS,3,8,2014,con,BOHI,0
SGS,3,8,2016,con,BOHI,0
SGS,3,8,2017,con,BOHI,0
SGS,3,8,2012,con,BOHI,0
SGS,3,8,2013,con,BOHI,0
SGS,3,9,2015,int,BOHI,0
SGS,3,9,2016,int,BOHI,0
SGS,3,9,2014,int,BOHI,0
SGS,3,9,2017,int,BOHI,0
SGS,3,9,2012,int,BOHI,0
SGS,3,9,2013,int,BOHI,0
SGS,4,10,2017,con,BOHI,0
SGS,4,10,2015,con,BOHI,0
SGS,4,10,2013,con,BOHI,0
SGS,4,10,2012,con,BOHI,1.633333333
SGS,4,10,2016,con,BOHI,0
SGS,4,10,2014,con,BOHI,0
SGS,4,11,2017,int,BOHI,0
SGS,4,11,2014,int,BOHI,0
SGS,4,11,2013,int,BOHI,0
SGS,4,11,2012,int,BOHI,1.633333333
SGS,4,11,2016,int,BOHI,0
SGS,4,11,2015,int,BOHI,0
SGS,4,12,2015,chr,BOHI,0
SGS,4,12,2013,chr,BOHI,0
SGS,4,12,2016,chr,BOHI,0
SGS,4,12,2014,chr,BOHI,0
SGS,4,12,2017,chr,BOHI,0
SGS,4,12,2012,chr,BOHI,0
SGS,5,13,2015,con,BOHI,0
